상권_코드,n_images,hc_h_mean,hc_h_std,hc_s_mean,hc_s_std,hc_v_mean,hc_v_std,hc_colorful,hc_edge_mean,hc_edge_std,hc_edge_density,hc_glcm_contrast,hc_glcm_dissimilarity,hc_glcm_homogeneity,hc_glcm_energy,hc_glcm_correlation,hc_glcm_ASM,hc_gabor_0,hc_gabor_45,hc_gabor_90,hc_gabor_135,hc_entropy
3110361,20,0.3261373240491726,0.2366358975063701,0.1590303062460646,0.1362207458196876,0.4966766147987515,0.2047747582041682,0.0909459265829053,0.0642719703788911,0.077747303738197,0.2069007873535156,13.28359569934416,2.0058001057029493,0.5340431955440612,0.1096681194704749,0.8364567091613127,0.0128823944260039,0.0090885857807188,0.0055352603159797,0.0113104927086742,0.0052483806392099,14.524645978570144
3110362,20,0.356365384047029,0.2567279377757634,0.171161635490492,0.1588980631949114,0.4226442763384651,0.1727592171500406,0.091837505144104,0.0603364117004615,0.0714183037897186,0.1988494873046875,11.12385805163886,1.8699026962065064,0.5402732821412835,0.1168372650591634,0.7861297139100528,0.0146867081572455,0.0087717898093362,0.0051535843523919,0.0106054011536747,0.005071955567136,14.583813786327044
3110364,20,0.318153039498966,0.2566083946751997,0.1916434958204128,0.1515076482080934,0.4654549392999388,0.185367050024243,0.1082031754315544,0.0616802875355309,0.0759036974322436,0.1984153747558593,12.787435496088657,1.931136481030376,0.5504371228686848,0.119780682898276,0.8164176359845037,0.0156781661386558,0.0092022503622023,0.0050867162499105,0.0103009504769988,0.0051565776562914,14.849692086641298
3110365,20,0.3334680681447951,0.2369734609659105,0.1785007113588356,0.1483000719835142,0.4722206923540901,0.2050520049917842,0.0935060978491967,0.06216766532979,0.0759750990112893,0.2062019348144531,12.730454404531724,1.9488793889489084,0.5485571911201957,0.1204402846406522,0.8461328942679808,0.0155338549350864,0.0082427493358152,0.0055087508390556,0.0111718711580462,0.0053010208114572,14.58624448457024
3110368,20,0.3378889512053855,0.2503548911194491,0.1928119855557065,0.1545889624723389,0.4890859027937346,0.198590658295392,0.1046271325791421,0.0654348490438975,0.0798231286715921,0.2188446044921875,13.991326476822795,2.0347422116310154,0.5412415806584364,0.1200792542437008,0.8230291070995545,0.0157299893083889,0.0090345341376397,0.0055315612273289,0.0117067621163683,0.0056383323324068,14.583215166866683
3111051,20,0.3471601803067737,0.23411435624421,0.1939769285435526,0.1496284774753868,0.4446025324802772,0.1839528249982499,0.0997422633952502,0.0584995829330272,0.0716908657826582,0.1863868713378906,10.780228084346016,1.807313388540872,0.5513825844852588,0.1165583535455356,0.8249653262530178,0.0142593607870628,0.0083261501658658,0.0048112424244834,0.0097581780508052,0.0046459023578855,14.892982246769744
3120073,20,0.3426554403808616,0.2359422318279164,0.156714921698168,0.1503861476665306,0.4589199170879289,0.1798103916174633,0.084213690133918,0.0570086974412426,0.0718635366743083,0.1855194091796875,10.591062466752836,1.7652498814446376,0.5674887080117773,0.1284047729581953,0.8246285780618032,0.0172886155225771,0.0079717270043839,0.0049569151693542,0.010311399609443,0.004970857583461,14.28671925079026
3120075,20,0.3846693590256106,0.2414689955922606,0.1786289401872066,0.1525642620481005,0.4408647514792049,0.1783926796994606,0.0921136712985092,0.0580392777434861,0.0700150710951269,0.188427734375,10.450082922013124,1.7902385691911715,0.5545919462018131,0.1213177600088129,0.8228870042952859,0.0157380263169184,0.0081697628936581,0.0048137821240071,0.0102236796221169,0.0047155606728771,14.575921314203788
3111015,20,0.3927301366149526,0.2311449274535399,0.1635052188024053,0.1640893923828857,0.4669482451794194,0.1776076876642167,0.1000242090302215,0.0579037386268906,0.0700640925546933,0.1887298583984375,10.404443858631982,1.8106374700597183,0.5463995820247245,0.113811092964859,0.8297254894745759,0.0132936816563158,0.0080836275486503,0.0050120447347521,0.0095993330537804,0.0049701330946987,14.558745515244947
3111026,20,0.3503451710028474,0.2315188586874533,0.2134355895162408,0.159680178983395,0.4107264260684743,0.185751268614296,0.1016935808598761,0.056913683228333,0.0727503012058041,0.177099609375,10.717498402493089,1.759010239934088,0.5643282544915179,0.1227919552154487,0.8247941953977247,0.0155997740771433,0.0074797118348595,0.004893240410587,0.0097787124196506,0.0048085998385508,14.911854617959554
