상권_코드,n_images,seg_building,seg_window,seg_sign,seg_road,seg_sidewalk,seg_green,seg_sky,seg_person,seg_car,seg_entropy
3110876,18,0.5222199757893881,0.0113658905029296,0.0302630530463324,0.1803326076931423,0.0331707000732421,0.0124664306640625,0.0967831081814236,0.0015519460042317,0.0878156026204427,1.308693830661821
3120109,18,0.541014141506619,0.0,0.046582539876302,0.1969532436794704,0.0383463965521918,0.006761974758572,0.0846758948432074,0.0017094082302517,0.0640042622884114,1.2101258054725383
3110315,18,0.6349830627441406,0.0017829471164279,0.0522365570068359,0.1427341037326389,0.0490618811713324,0.0005016326904296,0.0395798153347439,0.0026094648573133,0.063164816962348,1.0564863510977407
3110318,18,0.5677837795681424,0.0,0.0613844129774305,0.1133547888861762,0.0809576246473524,0.0272428724500868,0.0659887525770399,0.0020325978597005,0.0569822523328993,1.2545143121552842
3110323,18,0.5838283962673612,8.477105034722222e-07,0.0328511132134331,0.182239744398329,0.0488158331976996,0.0042839050292968,0.0746830834282769,0.00543212890625,0.0584634145100911,1.165988879577324
3120007,18,0.5311253865559896,0.0046583811442057,0.0143207973904079,0.124248292711046,0.0801427629258897,0.0184921688503689,0.1632253858778211,0.0151244269476996,0.0258218977186414,1.3437424760117045
3110137,18,0.6374571058485243,0.0197603437635633,0.0103611416286892,0.115502463446723,0.0506394704182942,0.0180897182888454,0.0199449327256944,0.0041277143690321,0.0841339959038628,1.0642207326501807
3110118,18,0.5748865339491103,0.0,0.0185701582166883,0.1363875071207682,0.0628219180636935,0.0437456766764322,0.07390382554796,0.0056173536512586,0.057016372680664,1.2948574526667302
3120200,18,0.6589107513427734,0.0,0.0164180331759982,0.1134461296929253,0.0706068674723307,0.0200956132676866,0.0289997524685329,0.0032306247287326,0.0432268778483072,1.0578802318937488
3120202,18,0.5888356102837456,0.0006798638237847,0.0193676418728298,0.1096952226426866,0.0640559726291232,0.070672141181098,0.0242760976155598,0.0026454925537109,0.0802025265163845,1.244434135648602
3120203,18,0.5693613688151041,0.0006139543321397,0.0083423190646701,0.1700986226399739,0.0527161492241753,0.111230002509223,0.0172176361083984,0.0060581631130642,0.017833497789171,1.1260758299919713
3110081,18,0.642020755343967,0.0,0.0163591172960069,0.1648161146375868,0.043559816148546,0.0052594078911675,0.0568837059868706,0.0092141893174913,0.0307928721110026,1.0692315515914756
3110075,18,0.6486712561713325,0.001161151462131,0.015729268391927,0.1364811791314019,0.0416759914822048,0.0521748860677083,0.0608967675103081,0.0016803741455078,0.0317020416259765,1.0292766456466105
3120225,18,0.5895811716715494,0.0034357706705729,0.0506394704182942,0.1097763909233941,0.1147609286838107,0.0441125233968099,0.0292801327175564,0.0036801232231987,0.0218255784776475,1.1297824835035186
3110079,19,0.5396541796232525,0.0016055860017475,0.0257265191329152,0.1619248641164679,0.0546720404373972,0.0494870637592516,0.1152351780941611,0.0025064568770559,0.0358653821443256,1.3098317439161915
3110084,19,0.5137654354697779,0.0,0.0085260491622121,0.151948426899157,0.0574182209215666,0.0431940179122121,0.124791797838713,0.0034934596011513,0.0749369169536389,1.3173896283043
3110085,19,0.636907276354338,0.0045828568307976,0.0168971011513157,0.1082030848452919,0.0868044401469983,0.020089400442023,0.0709146198473478,0.0043409247147409,0.0381955598530016,1.0856987788800545
3110087,19,0.4891955727025082,3.874929327713816e-05,0.0116934525339226,0.2245569731059827,0.0793539348401521,0.0339690760562294,0.139005560623972,0.0033810264185855,0.0117115221525493,1.2420316778064489
3110093,19,0.5946677358526933,0.0157392401444284,0.0542413811934621,0.1288006431178043,0.0401302136872944,0.0245726735968338,0.0424186304995888,0.0020667628238075,0.0732791298314144,1.237837332736514
3120196,19,0.4977682013260691,0.0,0.0189859490645559,0.1248538368626644,0.0963917782432154,0.1158896998355263,0.0527414020739103,0.0065247385125411,0.0392062538548519,1.3357928304458644
3110116,19,0.6472019396330181,0.0108572307385896,0.0157334177117598,0.0884560032894736,0.029133445338199,0.0025705036364103,0.057396135832134,0.003859469765111,0.1281591716565583,1.0943345927686845
3110112,19,0.5283337643271998,0.0,0.0309365925035978,0.1642168948524876,0.0633175498560855,0.0078490407843338,0.103114881013569,0.0083929363049958,0.0713910554584704,1.2981084430221794
3110643,19,0.555032027395148,0.0,0.0135134646767064,0.1639735573216488,0.0612714667069284,0.0256871675190172,0.0541536431563527,0.0022155360171669,0.1168787102950246,1.2990136466591045
3110656,19,0.6044532374331826,0.0,0.0179077951531661,0.1737606650904605,0.0406777231316817,0.0052855642218338,0.0368429485120271,0.0008320055509868,0.0648074902986225,1.1645465741951762
3110646,19,0.6116505673057154,0.0001142401444284,0.034454345703125,0.1379458778782894,0.0659270035593133,0.0076888234991776,0.0410180342824835,0.0061665585166529,0.066556830155222,1.1820513347452406
3110134,19,0.5926355060778166,0.0009416279039884,0.0300782856188322,0.138627102500514,0.0630422893323396,0.0111997503983347,0.0569787276418585,0.0051773472836143,0.0739954898231907,1.2521193121422889
3110133,19,0.5833338687294408,0.0002521715666118,0.0231076290732935,0.1659734625565378,0.0571732772024054,0.0208659924958881,0.0450264780144942,0.006157122160259,0.0659239919562088,1.2311770193220184
3110132,19,0.5998338398180509,0.0017583746659128,0.02060277838456,0.1286335995322779,0.0555994134200246,0.0588234349300986,0.0241731342516447,0.0021775898180509,0.0817234641627261,1.165864070210601
3110131,19,0.6233592786287007,0.0,0.0191383361816406,0.1629861530504728,0.0450431422183388,0.0076191550806949,0.0429783871299342,0.0137232730263157,0.0690992254959909,1.1313198249703154
3110125,19,0.6261757298519737,0.0008217661004317,0.0326532062731291,0.1636703892758018,0.0648637068899054,0.0129171672620271,0.038739053826583,0.0055917438707853,0.0368258827611019,1.0843071023127009
3120006,19,0.5102585240414268,0.0219178450734991,0.1086289255242598,0.1090409128289473,0.0734236867804276,0.0557259007504111,0.0045139915064761,0.0135144685444078,0.0191943519993832,1.3917318963422982
3110319,19,0.5787335446006373,0.0039227134303042,0.0564406545538651,0.0983192042300575,0.0437612031635485,0.0153459247789884,0.0537739803916529,0.0040955794484991,0.0835723876953125,1.1983498603564957
3110313,19,0.5776003787392064,0.0015786823473478,0.043474699321546,0.144459373072574,0.0804724442331414,0.0470125298751027,0.0270076550935444,0.0016846907766241,0.028379339920847,1.1870503137284911
3120242,19,0.6444071719520971,0.0029792785644531,0.0117052981728001,0.1375011644865337,0.0437543768631784,0.021818060623972,0.0230347482781661,0.002186423853824,0.0915981091951069,1.1156476286842203
3120076,19,0.5542008249383223,0.0035087183902138,0.0872232537520559,0.1329426012541118,0.0824586968672903,0.044973473799856,0.03251146015368,0.0101533187063116,0.0243303399336965,1.2972179746096153
