상권_코드,filename,poi_lat,poi_lng,pano_lat,pano_lng,heading,capture_date,capture_year,store_name,success
3110289,37.608722_127.006263_7.jpg,37.608722,127.006263,37.60863,127.006248,7,2018-04,2018,오월헤어,True
3110289,37.609641_127.005334_185.jpg,37.609641,127.005334,37.609736,127.005346,185,2015-09,2015,정릉차바닥,True
3110289,37.608416_127.006263_177.jpg,37.608416,127.006263,37.60863,127.006248,177,2018-04,2018,크린에이드정릉,True
3110299,37.602586_127.013748_181.jpg,37.602586,127.013748,37.602707,127.013749,181,2015-09,2015,99켄터키,True
3110299,37.602171_127.018980_124.jpg,37.602171,127.01898,37.602216,127.018893,124,2018-04,2018,소망약국,True
3110299,37.602234_127.016386_160.jpg,37.602234,127.016386,37.602347,127.016334,160,2018-04,2018,청수칼국수,True
3110299,37.602369_127.015684_285.jpg,37.602369,127.015684,37.602362,127.015717,285,2018-04,2018,팔구식품,True
3110299,37.602432_127.014676_341.jpg,37.602432,127.014676,37.602388,127.014696,341,2018-04,2018,오투스킨앤바디,True
3110299,37.602153_127.018697_287.jpg,37.602153,127.018697,37.602113,127.018864,287,2018-04,2018,우진,True
3110299,37.601783_127.020316_202.jpg,37.601783,127.020316,37.601949,127.0204,202,2018-04,2018,R.P.M모터스,True
3110299,37.601234_127.017507_163.jpg,37.601234,127.017507,37.60134,127.017466,163,2018-04,2018,배달삼겹돼지되지,True
3110299,37.601882_127.019489_38.jpg,37.601882,127.019489,37.601817,127.019425,38,2018-04,2018,정릉감자탕갈비탕,True
3110299,37.601540_127.018832_104.jpg,37.60154,127.018832,37.601552,127.018772,104,2018-04,2018,이마트24정릉,True
3110299,37.601504_127.020769_321.jpg,37.601504,127.020769,37.601437,127.020838,321,2018-04,2018,고향떡집방앗간,True
3110299,37.602577_127.014201_359.jpg,37.602577,127.014201,37.6024,127.014203,359,2018-04,2018,수피아,True
3110299,37.601729_127.017711_86.jpg,37.601729,127.017711,37.601725,127.017615,86,2018-04,2018,태후사랑,True
3110299,37.602441_127.017677_56.jpg,37.602441,127.017677,37.602412,127.017623,56,2018-04,2018,나이스실내낚시터,True
3110299,37.601314_127.020893_112.jpg,37.601314,127.020893,37.601346,127.020796,112,2018-04,2018,왕족발.보쌈,True
3110299,37.601747_127.019965_93.jpg,37.601747,127.019965,37.601749,127.01991,93,2018-04,2018,삼부의료기상사,True
3110299,37.602414_127.017077_23.jpg,37.602414,127.017077,37.60233,127.017031,23,2018-04,2018,사랑받는약국,True
3110299,37.602459_127.018142_0.jpg,37.602459,127.018142,37.602318,127.01814,0,2018-04,2018,오성보일러,True
3110299,37.601540_127.018572_209.jpg,37.60154,127.018572,37.601644,127.018644,209,2018-04,2018,짱딜리버리,True
3110299,37.601729_127.018504_7.jpg,37.601729,127.018504,37.601645,127.018491,7,2018-04,2018,노터리감자국,True
3110300,37.589178_127.020697_188.jpg,37.589178,127.020697,37.589301,127.020718,188,2018-04,2018,대진창호유리건설,True
3110300,37.589647_127.018795_143.jpg,37.589647,127.018795,37.58975,127.018698,143,2018-04,2018,반듯한잔,True
3110300,37.590458_127.019928_202.jpg,37.590458,127.019928,37.590531,127.019965,202,2018-04,2018,롤리포니,True
3110300,37.588925_127.022520_28.jpg,37.588925,127.02252,37.588887,127.022494,28,2018-04,2018,달콤한송이,True
3110300,37.589223_127.022033_23.jpg,37.589223,127.022033,37.589122,127.021978,23,2018-04,2018,코코앤코코,True
3110300,37.588178_127.020018_319.jpg,37.588178,127.020018,37.58812,127.020081,319,2018-04,2018,강정구의피자생각,True
3110300,37.590097_127.018931_91.jpg,37.590097,127.018931,37.590099,127.018827,91,2018-04,2018,요감만족,True
3110300,37.589683_127.019124_44.jpg,37.589683,127.019124,37.589624,127.019052,44,2018-04,2018,카이폴피트니스,True
3110300,37.587952_127.022792_261.jpg,37.587952,127.022792,37.587974,127.02296,261,2018-04,2018,또와도넛츠,True
3110300,37.589989_127.019588_121.jpg,37.589989,127.019588,37.590027,127.019509,121,2018-04,2018,신신식당,True
3110300,37.588970_127.022249_260.jpg,37.58897,127.022249,37.588984,127.02234,260,2015-09,2015,지에스25안암래미안,True
3110300,37.589322_127.019293_306.jpg,37.589322,127.019293,37.589244,127.01943,306,2018-04,2018,반띵,True
3110300,37.589674_127.020471_196.jpg,37.589674,127.020471,37.589751,127.020499,196,2018-04,2018,비트미디어일산,True
3110300,37.588070_127.021467_51.jpg,37.58807,127.021467,37.588026,127.0214,51,2018-04,2018,럭키사,True
3110300,37.590918_127.015138_231.jpg,37.590918,127.015138,37.590946,127.015183,231,2015-09,2015,만리동커피,True
3110300,37.589899_127.019271_137.jpg,37.589899,127.019271,37.589934,127.019229,137,2018-04,2018,다노신,True
3110300,37.589971_127.020947_188.jpg,37.589971,127.020947,37.590084,127.020967,188,2018-04,2018,성신고시원,True
3110300,37.590341_127.016191_224.jpg,37.590341,127.016191,37.590413,127.016279,224,2015-09,2015,아코스터디카페,True
3110300,37.589268_127.020007_169.jpg,37.589268,127.020007,37.589394,127.019975,169,2018-04,2018,에이플러스과학나라서부지사,True
3110300,37.588448_127.022781_111.jpg,37.588448,127.022781,37.588474,127.022696,111,2018-04,2018,가위놀이,True
3110301,37.593602_127.017143_101.jpg,37.593602,127.017143,37.593606,127.017121,101,2015-09,2015,미향&투,True
3110301,37.595107_127.018763_126.jpg,37.595107,127.018763,37.595165,127.018662,126,2018-04,2018,웰컴폰,True
3110301,37.593783_127.017596_201.jpg,37.593783,127.017596,37.593892,127.017649,201,2018-05,2018,선창연가,True
3110301,37.595558_127.017144_349.jpg,37.595558,127.017144,37.595466,127.017166,349,2015-09,2015,나들가게쌍둥이할인마트,True
3110301,37.595530_127.019397_125.jpg,37.59553,127.019397,37.595599,127.019273,125,2018-04,2018,예종아트센터,True
3110301,37.594918_127.016872_333.jpg,37.594918,127.016872,37.594819,127.016935,333,2018-04,2018,글로벌홈파티스스튜디오성북지점,True
3110301,37.594585_127.016826_60.jpg,37.594585,127.016826,37.594547,127.016744,60,2018-04,2018,크로바마트,True
3110301,37.595143_127.017483_128.jpg,37.595143,127.017483,37.595199,127.017393,128,2018-04,2018,우리세탁소,True
3110301,37.593702_127.017347_158.jpg,37.593702,127.017347,37.593803,127.017296,158,2015-09,2015,남원추어탕,True
3110301,37.596494_127.020167_50.jpg,37.596494,127.020167,37.596409,127.020041,50,2018-04,2018,엘에스아이시스템,True
3110301,37.595756_127.017098_34.jpg,37.595756,127.017098,37.595672,127.017029,34,2018-04,2018,아키과자점,True
3110301,37.594774_127.017042_118.jpg,37.594774,127.017042,37.594819,127.016935,118,2018-04,2018,뷰티바이새나,True
3110301,37.595585_127.016747_167.jpg,37.595585,127.016747,37.595672,127.016722,167,2018-04,2018,강화국수,True
3110301,37.594927_127.016634_71.jpg,37.594927,127.016634,37.594905,127.016556,71,2018-04,2018,은하사,True
3110301,37.595918_127.019499_7.jpg,37.595918,127.019499,37.595831,127.019485,7,2018-04,2018,호세야,True
3110301,37.595504_127.016487_46.jpg,37.595504,127.016487,37.59544,127.016403,46,2018-04,2018,공과장옛날맥주,True
3110301,37.596143_127.016872_303.jpg,37.596143,127.016872,37.596079,127.016995,303,2018-04,2018,옷장인스타일,True
3110301,37.593963_127.017313_321.jpg,37.593963,127.017313,37.593862,127.017417,321,2015-09,2015,브라운도트,True
3110301,37.594323_127.017166_60.jpg,37.594323,127.017166,37.594294,127.017102,60,2018-04,2018,이모네빈대떡,True
3110301,37.596197_127.020654_293.jpg,37.596197,127.020654,37.596153,127.020786,293,2018-04,2018,란－페페로네,True
3110302,37.584962_127.018817_237.jpg,37.584962,127.018817,37.585022,127.018934,237,2014-11,2014,피자스쿨보문역점,True
3110302,37.582916_127.019269_188.jpg,37.582916,127.019269,37.583005,127.019285,188,2018-04,2018,삼성시스템,True
3110302,37.582204_127.020299_227.jpg,37.582204,127.020299,37.582285,127.020406,227,2018-04,2018,요술머리,True
3110302,37.582078_127.020628_43.jpg,37.582078,127.020628,37.582012,127.02055,43,2018-04,2018,페이커서울,True
3110302,37.583988_127.019824_235.jpg,37.583988,127.019824,37.584097,127.020021,235,2018-05,2018,청십자약국,True
3110302,37.584313_127.019405_86.jpg,37.584313,127.019405,37.584308,127.01932,86,2018-04,2018,영순관,True
3110302,37.583403_127.019892_31.jpg,37.583403,127.019892,37.583338,127.019844,31,2018-04,2018,광덕철물건재,True
3110302,37.584466_127.019587_233.jpg,37.584466,127.019587,37.58457,127.019762,233,2018-05,2018,보문삼천리,True
3110302,37.584538_127.019043_263.jpg,37.584538,127.019043,37.584553,127.019187,263,2018-04,2018,茶熏冥想총본원,True
3110302,37.583844_127.018443_53.jpg,37.583844,127.018443,37.583809,127.018383,53,2018-04,2018,동신푸른마트,True
3110302,37.582556_127.020356_82.jpg,37.582556,127.020356,37.582546,127.020269,82,2018-04,2018,치킨뱅이,True
3110302,37.585061_127.019292_259.jpg,37.585061,127.019292,37.585089,127.019479,259,2018-05,2018,주연스킨바디,True
3110302,37.583079_127.019190_314.jpg,37.583079,127.01919,37.583005,127.019285,314,2018-04,2018,보문자동차공업사,True
3110302,37.583853_127.019643_104.jpg,37.583853,127.019643,37.583871,127.019556,104,2018-04,2018,돼지방문,True
3110302,37.581799_127.020752_42.jpg,37.581799,127.020752,37.581744,127.020691,42,2018-04,2018,해피아울렛,True
3110302,37.584736_127.019507_266.jpg,37.584736,127.019507,37.584746,127.019667,266,2018-05,2018,최가네순대국,True
3110302,37.582348_127.020480_43.jpg,37.582348,127.02048,37.582285,127.020406,43,2018-04,2018,한양슈퍼복권,True
3110302,37.582313_127.020118_141.jpg,37.582313,127.020118,37.582371,127.020058,141,2018-04,2018,삼우사,True
3110302,37.584763_127.018873_326.jpg,37.584763,127.018873,37.584701,127.018927,326,2018-04,2018,에스헤어,True
3110302,37.584754_127.019179_33.jpg,37.584754,127.019179,37.584681,127.019118,33,2018-04,2018,사계절,True
3110303,37.594062_127.019623_88.jpg,37.594062,127.019623,37.594058,127.019515,88,2018-04,2018,교동집,True
3110303,37.593872_127.019385_112.jpg,37.593872,127.019385,37.593931,127.019202,112,2018-04,2018,준마트,True
3110303,37.593404_127.018819_151.jpg,37.593404,127.018819,37.59352,127.018737,151,2018-04,2018,바다목장,True
3110303,37.591421_127.020573_352.jpg,37.591421,127.020573,37.591325,127.02059,352,2018-04,2018,돈카와치돈까스앤우동,True
3110303,37.592629_127.020902_23.jpg,37.592629,127.020902,37.592525,127.020847,23,2018-04,2018,필아쿠아,True
3110303,37.592899_127.020268_78.jpg,37.592899,127.020268,37.592875,127.020121,78,2018-04,2018,성신고시원,True
3110303,37.593269_127.018638_129.jpg,37.593269,127.018638,37.593337,127.018531,129,2018-04,2018,육수당,True
3110303,37.593971_127.019827_28.jpg,37.593971,127.019827,37.593885,127.01977,28,2018-04,2018,실비스,True
3110303,37.596116_127.021198_137.jpg,37.596116,127.021198,37.596197,127.021101,137,2009-10,2009,레인보우,True
3110303,37.595035_127.020189_285.jpg,37.595035,127.020189,37.594992,127.020395,285,2018-04,2018,달콤테라피,True
3110303,37.593827_127.019997_190.jpg,37.593827,127.019997,37.593875,127.020007,190,2018-04,2018,오래누드김밥,True
3110303,37.592971_127.020936_263.jpg,37.592971,127.020936,37.592986,127.021097,263,2018-04,2018,샬레,True
3110303,37.593737_127.019170_117.jpg,37.593737,127.01917,37.593789,127.019041,117,2018-04,2018,The설렘,True
3110303,37.594323_127.019408_28.jpg,37.594323,127.019408,37.594202,127.019328,28,2018-04,2018,아뜰리에마미,True
3110303,37.594953_127.021220_270.jpg,37.594953,127.02122,37.594954,127.021304,270,2018-04,2018,예림헤어,True
3110303,37.594305_127.019793_117.jpg,37.594305,127.019793,37.594342,127.019702,117,2018-04,2018,미식구락부,True
3110303,37.594746_127.020439_48.jpg,37.594746,127.020439,37.594694,127.020364,48,2018-04,2018,돈암안경원,True
3110303,37.594575_127.020031_58.jpg,37.594575,127.020031,37.594546,127.019973,58,2018-04,2018,고바우사,True
3110303,37.594998_127.020756_295.jpg,37.594998,127.020756,37.594942,127.020907,295,2018-04,2018,에스엠이엔씨,True
3110303,37.596458_127.021628_83.jpg,37.596458,127.021628,37.596439,127.021445,83,2018-04,2018,에스비케이클래식콘서바토리학원,True
3110304,37.586764_127.018840_69.jpg,37.586764,127.01884,37.586683,127.018576,69,2018-05,2018,체형관리,True
3110304,37.587943_127.023460_162.jpg,37.587943,127.02346,37.58801,127.023432,162,2015-09,2015,용문,True
3110304,37.586781_127.023414_173.jpg,37.586781,127.023414,37.586868,127.023402,173,2018-04,2018,블링블링네일,True
3110304,37.586592_127.023176_337.jpg,37.586592,127.023176,37.586414,127.023272,337,2018-04,2018,스탠딩스테이크,True
3110304,37.585664_127.019496_79.jpg,37.585664,127.019496,37.58563,127.019261,79,2018-04,2018,GS25보문역점,True
3110304,37.587348_127.023992_345.jpg,37.587348,127.023992,37.587273,127.024017,345,2015-09,2015,유신상사,True
3110304,37.587584_127.018885_106.jpg,37.587584,127.018885,37.587597,127.018824,106,2018-04,2018,히마와리푸드,True
3110304,37.585890_127.019610_230.jpg,37.58589,127.01961,37.585957,127.019713,230,2015-09,2015,백합,True
3110304,37.587628_127.023505_18.jpg,37.587628,127.023505,37.58738,127.023405,18,2015-09,2015,프롬에이,True
3110304,37.587033_127.023527_73.jpg,37.587033,127.023527,37.587021,127.023478,73,2018-04,2018,웰컴헤어,True
3110304,37.588124_127.018252_104.jpg,37.588124,127.018252,37.588153,127.018102,104,2018-04,2018,진미가,True
3110304,37.586574_127.021014_61.jpg,37.586574,127.021014,37.58653,127.020913,61,2018-05,2018,전진공업사,True
3110304,37.585989_127.019259_70.jpg,37.585989,127.019259,37.585943,127.019098,70,2018-04,2018,상일리베가구,True
3110304,37.585331_127.019383_126.jpg,37.585331,127.019383,37.585363,127.019328,126,2018-05,2018,지에스25S6보문역점,True
3110304,37.586763_127.023742_63.jpg,37.586763,127.023742,37.586722,127.023639,63,2018-04,2018,세븐일레븐천경고대점,True
3110304,37.587556_127.024196_258.jpg,37.587556,127.024196,37.587576,127.024314,258,2015-09,2015,클로이,True
3110304,37.586331_127.019078_85.jpg,37.586331,127.019078,37.586317,127.018894,85,2018-04,2018,나우호프,True
3110304,37.586214_127.021285_147.jpg,37.586214,127.021285,37.586373,127.021154,147,2018-04,2018,바룩베이커리,True
3110304,37.586980_127.020097_354.jpg,37.58698,127.020097,37.586871,127.02011,354,2018-04,2018,성북자동차공업사손세차장,True
3110304,37.586871_127.020923_82.jpg,37.586871,127.020923,37.586858,127.020798,82,2018-05,2018,미스터쿡,True
3110305,37.584376_127.020855_160.jpg,37.584376,127.020855,37.584551,127.020773,160,2018-04,2018,그린팜마트,True
3110305,37.582618_127.022507_97.jpg,37.582618,127.022507,37.582624,127.022441,97,2018-04,2018,민정세탁소,True
